,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1049,On the megabus. Ya know. Like Violet. #PennStateHereICome https://t.co/7IpYZ1dC3r,FALSE,4,NA,4/22/16 16:39,FALSE,NA,7.23552E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",MrJoeIconis,0,FALSE,FALSE,NA,NA
1050,This megabus ride only cost me six bucks. Then I got both seats to myself. _Ò_ª_Ê_¥ #pesach #passover,FALSE,0,NA,4/22/16 16:34,FALSE,NA,7.2355E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Activationist,0,FALSE,FALSE,NA,NA
1051,When megabus blesses you with free wifi ’Ê_’_Î’Ê_’ÀÈ,FALSE,0,NA,4/22/16 16:33,FALSE,NA,7.2355E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bfleming16,0,FALSE,FALSE,NA,NA
1052,Happy Earth Day #Megabus,FALSE,0,NA,4/22/16 16:29,FALSE,NA,7.23549E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IHateAlliNoto,0,FALSE,FALSE,NA,NA
1053,"@megabusuk therefore I missed my tube to my end destination, a megabus representative told us we can get a full refund",FALSE,0,megabusuk,4/22/16 16:27,FALSE,NA,7.23549E+17,210765002,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",stefangumbs,0,FALSE,FALSE,NA,NA
1054,@megabus you guys let me down smh,FALSE,0,megabus,4/22/16 16:27,FALSE,NA,7.23549E+17,30965315,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",andreaverdel,0,FALSE,FALSE,NA,NA
1055,that's megabus for you,FALSE,0,cupsoflouis,4/22/16 16:23,FALSE,6.08E+17,7.23548E+17,23238005,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cupsoflouis,0,FALSE,FALSE,NA,NA
1056,"I hate taking the Megabus. I can't sleep on the floor, I can't sleep on my seat partner, my bus box isn't under my seat. Where is my bus god",FALSE,2,NA,4/22/16 16:21,FALSE,NA,7.23547E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KittyLickLick76,0,FALSE,FALSE,NA,NA
1057,"Drinking on this megabus, making plans to meet friends in NY, thinkin bout seeing Hamilton again. Everything is good",FALSE,1,NA,4/22/16 16:17,FALSE,NA,7.23546E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IHateAlliNoto,1,FALSE,FALSE,NA,NA
1058,Transit from Toronto to Cornwall https://t.co/k4SniGzI1i https://t.co/Kv1d3BYP2o,FALSE,0,NA,4/22/16 16:15,FALSE,NA,7.23546E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",KamaWright,0,FALSE,FALSE,NA,NA
1059,is it just me or does the megabus time table now suck unbelievably? wtf is going on there? seriously. you can't get a day trip now?,FALSE,0,NA,4/22/16 16:14,FALSE,NA,7.23546E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",whittamore,0,FALSE,FALSE,NA,NA
1060,"@megabusuk are you discontinuing megabus train service from Nottingham to London? From what date if so, please?",FALSE,0,megabusuk,4/22/16 16:11,FALSE,NA,7.23545E+17,210765002,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",esfairel,0,FALSE,FALSE,NA,NA
1061,farting on the megabus,FALSE,8,NA,4/22/16 16:09,FALSE,NA,7.23544E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NEDARBNAGROM,2,FALSE,FALSE,NA,NA
1062,So old ladies can get crunk on beer &amp; wine on the megabus now?  I'm just counting down the clock for the tears and vomit...,FALSE,0,NA,4/22/16 16:09,FALSE,NA,7.23544E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",polkahauntsus,0,FALSE,FALSE,NA,NA
1063,Coulda caught the megabus for all this,FALSE,0,NA,4/22/16 16:07,FALSE,NA,7.23544E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WhatMykalaSays,0,FALSE,FALSE,NA,NA
1064,why am i currently in the world's longest line for megabus,FALSE,1,NA,4/22/16 16:02,FALSE,NA,7.23543E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lachiclionne,0,FALSE,FALSE,NA,NA
1065,@megabus Where is your policy on mobile phone use on your services?,FALSE,0,megabus,4/22/16 15:56,FALSE,NA,7.23541E+17,30965315,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",milly444,0,FALSE,FALSE,NA,NA
1066,People on the megabus pretending to be asleep so you can have the whole 2 seat to yourself 1) I hate you 2) I wish I thought of that,FALSE,0,NA,4/22/16 15:41,FALSE,NA,7.23537E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoeRobertCollin,0,FALSE,FALSE,NA,NA
1067,When you see a thirumeni on the side of the road and give him a ride to the megabus station Lolol #whatislife ’Ê_’_Õ,FALSE,22,NA,4/22/16 15:34,FALSE,NA,7.23536E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",susankurian35,0,FALSE,FALSE,NA,NA
1068,Oh shit someone took off they shoes on megabus,FALSE,46,NA,4/22/16 15:25,FALSE,NA,7.23533E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AAANTWON,4,FALSE,FALSE,NA,NA
1069,#Foodporn After a 7hr bus ride on #MegaBus arrived in #WestOakland with some serious rain coming‰Û_ https://t.co/ZFQLYZU2DK,FALSE,0,NA,4/22/16 15:21,FALSE,NA,7.23532E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",KimaShines,0,FALSE,FALSE,NA,NA
1070,It's a small world. I'm waiting for the megabus with my Monroe jacket on and this dude asked me if I go there and said he graduated 2012 ’Ê_’üâ’Ê_’üâ,FALSE,0,NA,4/22/16 15:17,FALSE,NA,7.23531E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChefPreddie,0,FALSE,FALSE,NA,NA
1071,@EMTrains ...if I'd bought them via your megabus site I wouldn't have even needed a bit of paper. Annoyed and disappointed.,FALSE,0,EMTrains,4/22/16 15:05,FALSE,NA,7.23528E+17,16795011,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cr8tveBarnsley,0,FALSE,FALSE,NA,NA
1072,On my way to NYC!! #Passover #LongWeekend @ MegaBus at 30th Street Station https://t.co/ghCus8Y2QB,FALSE,0,NA,4/22/16 15:04,FALSE,NA,7.23528E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",phillygirlmich,0,FALSE,FALSE,-75.18551286,39.95613538
1073,"Like you called him too, he didnt pick up but like he came 7p and didnt apologize for shit. Yeah... Fuck megabus.",FALSE,0,NA,4/22/16 15:03,FALSE,NA,7.23528E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IAMSLOTA,0,FALSE,FALSE,NA,NA
1074,Megabus is like your uncle who you talked to over the phone about hanging out but @ 1p came on you chilled on the stoop for 5 hours waiting,FALSE,1,NA,4/22/16 15:02,FALSE,NA,7.23527E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IAMSLOTA,0,FALSE,FALSE,NA,NA
1075,"I've seen everything from toenail clippers to LARPers throughout my megabus days, but I'm having an especially hard time grappling with this",FALSE,2,_carostran,4/22/16 15:01,FALSE,7.24E+17,7.23527E+17,7.03E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_carostran,0,FALSE,FALSE,NA,NA
1076,There's a couple sitting across from me popping what looks like an expensive bottle of champagne... on the megabus... ’Ê_’üÒ,FALSE,2,NA,4/22/16 14:56,FALSE,NA,7.23526E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_carostran,0,FALSE,FALSE,NA,NA
1077,@megabusuk Hi! Going EDI-LDN next week. Can I put a bike in the luggage hold? Or book it in? Can't see anything here https://t.co/exLLmRyr9Q,FALSE,0,megabusuk,4/22/16 14:40,FALSE,NA,7.23522E+17,210765002,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MichaelMacLeod1,0,FALSE,FALSE,NA,NA
1078,my iPod would stop working the day before a Megabus journey to London wouldn't it,FALSE,1,NA,4/22/16 14:39,FALSE,NA,7.23522E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",worndowntoys,0,FALSE,FALSE,NA,NA
1079,@megabus then today I speak to a rep named John expecting to be refunded for my trip because of my experience,FALSE,0,megabus,4/22/16 14:38,FALSE,NA,7.23521E+17,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",loubanger,0,FALSE,FALSE,NA,NA
1080,Them 5 hour megabus essentials https://t.co/6ZEFb8sSnN,FALSE,1,NA,4/22/16 14:37,FALSE,NA,7.23521E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",spc95,0,FALSE,FALSE,NA,NA
1081,"Since WHEN are you allowed to smoke on a @megabus. Protip: YOU'RE NOT. How inconsiderate, a**hole. ’Ê_’_É’Ê_’ÀÈ’Ê_’_É’Ê_’ÀÈ’Ê_’_É’Ê_’ÀÈ’Ê_’_É’Ê_’ÀÈ’Ê_’_É’Ê_’ÀÈ’Ê_’_É’Ê_’ÀÈ",FALSE,2,NA,4/22/16 14:27,FALSE,NA,7.23519E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erikasentz,0,FALSE,FALSE,NA,NA
1082,We're planting 10k trees across the US in honor of our 10 year anniversary! https://t.co/2E6y38OEaM #MegabusTurns10 https://t.co/5fQUt5J2Cq,FALSE,61,NA,4/22/16 14:23,FALSE,NA,7.23518E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,9,FALSE,FALSE,NA,NA
1083,When the entire megabus stops so the driver can pee. #no,FALSE,0,NA,4/22/16 14:15,FALSE,NA,7.23516E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bachochrek,0,FALSE,FALSE,NA,NA
1084,@megabus not to mention helping move luggage from one bus to another &amp; to top things off I was about 2 and a half hour to state college,FALSE,0,megabus,4/22/16 14:11,FALSE,NA,7.23514E+17,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",loubanger,0,FALSE,FALSE,NA,NA
1085,My first #MegaBus Experience has been pretty uneventful thus far! I'm glad cause I've heard horror stories!,FALSE,1,NA,4/22/16 14:06,FALSE,NA,7.23513E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yet_Still_IRise,0,FALSE,FALSE,NA,NA
1086,I'm in Philly I could literally buy these tickets at the box office and take a megabus there and back. Fuck me up,FALSE,0,NA,4/22/16 13:59,FALSE,NA,7.23512E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoeyArectumKels,0,FALSE,FALSE,NA,NA
1087,So I had a negative experience yesterday whit @megabus bus broke down on i80 towards state college waiting over a hour for another bus smh,FALSE,0,NA,4/22/16 13:57,FALSE,NA,7.23511E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",loubanger,0,FALSE,FALSE,NA,NA
1088,"@MayaIndigo_ @ParysAkira @megabus happened to me before. i was supposed to arrive at 1am, got home at like 2:30.",FALSE,1,MayaIndigo_,4/22/16 13:43,FALSE,7.24E+17,7.23508E+17,56473709,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zvhirXX,0,FALSE,FALSE,NA,NA
1089,#birmingham #victoriasquare @ Megabus Stop Hill Street Birmingham https://t.co/q7U8DdZmZY,FALSE,0,NA,4/22/16 13:39,FALSE,NA,7.23507E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Xi0Y3iZ,0,FALSE,FALSE,-1.90236884,52.4785465
1090,Sitting in the front seat on the top floor of Megabus blasting Nine Inch Nails and feeling very Mad Max. ’Ê_’«÷ https://t.co/8BJELdsU3Z,FALSE,3,NA,4/22/16 13:38,FALSE,NA,7.23506E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ameliasmps,0,FALSE,FALSE,NA,NA
1091,"Greyhound is where it's at. Always on time, their outlets usually always work &amp; wifi too. Megabus just don't be caring at all lol.",FALSE,6,MayaIndigo_,4/22/16 13:37,FALSE,7.24E+17,7.23506E+17,56473709,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MayaIndigo_,0,FALSE,FALSE,NA,NA
1092,I'm so done. Cheap rates don't matter if I feel unsafe and my trip ain't on time. This'll be my last Megabus ride. https://t.co/1bvGGegV2m,FALSE,0,NA,4/22/16 13:37,FALSE,NA,7.23506E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ParysAkira,0,FALSE,FALSE,NA,NA
1093,This is exactly why I stopped using megabus. I've heard of this happening way too many times.  https://t.co/4b3WEGMd2h,FALSE,0,NA,4/22/16 13:36,FALSE,NA,7.23506E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MayaIndigo_,1,FALSE,FALSE,NA,NA
1094,So this @Megabus had us on the side of the road for 2 hours making the arrival 2+ hours late and now my entire schedule is ruined ’Ê_’üÕ,FALSE,0,NA,4/22/16 13:35,FALSE,NA,7.23505E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ParysAkira,0,FALSE,FALSE,NA,NA
1095,Become an ambassador for @megabus this Fall! Check out information about their amazing PAID program!  https://t.co/sh2v6tzvRu,FALSE,4,NA,4/22/16 13:01,FALSE,NA,7.23497E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",InternQueen,0,FALSE,FALSE,NA,NA
1096,Megabus lines are so confusing,FALSE,0,NA,4/22/16 12:51,FALSE,NA,7.23495E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoeyArectumKels,0,FALSE,FALSE,NA,NA
1097,Why do I always get tired when I travel on a Megabus?,FALSE,0,NA,4/22/16 12:48,FALSE,NA,7.23494E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",elliotleaver92,0,FALSE,FALSE,NA,NA
1098,When the megabus driver tells you that you are too loud. But you ain't making a sound ’Ê_’üâ’Ê_’üâ’Ê_’üâ’Ê_’üÑ’Ê_’_¬,FALSE,1,NA,4/22/16 12:35,FALSE,NA,7.23491E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamowenrogers,0,FALSE,FALSE,NA,NA
1099,Getting a seat to myself on the megabus is a great start to this weekend ’Ê_’±Î’Ê_’ÀÈ,FALSE,0,NA,4/22/16 12:32,FALSE,NA,7.2349E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stephwenner,0,FALSE,FALSE,NA,NA
1100,Getting a five and a half hour megabus to London because dating is hard.,FALSE,3,NA,4/22/16 12:20,FALSE,NA,7.23487E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hannahtheplatt,0,FALSE,FALSE,NA,NA
1101,Megabus driver is late and I really need to piss ‰÷_•üè,FALSE,0,NA,4/22/16 12:11,FALSE,NA,7.23484E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bmurdog,0,FALSE,FALSE,NA,NA
1102,"MegaBus trip to Dallas art museums
2016-04-23 11:15:00
https://t.co/VPPDBpxKby https://t.co/fZ3LiNDNoZ",FALSE,0,NA,4/22/16 12:00,FALSE,NA,7.23482E+17,NA,"<a href=""http://www.yohobby.com"" rel=""nofollow"">YoHobby</a>",YoHobbySA,0,FALSE,FALSE,NA,NA
1103,@_max_warren_ on my megabus I watched 30 rock and then fell asleep and drooled all over my self????,FALSE,2,_max_warren_,4/22/16 11:55,FALSE,7.23E+17,7.2348E+17,3972368763,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Twowhitecranes,0,FALSE,FALSE,NA,NA
1104,"When you thought you could get loads of writing done, but you're stuck on a megabus with no working plug socket ’Ê_’üÓ",FALSE,0,NA,4/22/16 11:29,FALSE,NA,7.23474E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EvieHicks93,0,FALSE,FALSE,NA,NA
1105,"if I'm not there by half wait for 15mins nyana cos (megabus) or call me, don't whatsapp me https://t.co/sPCO53J1x9",FALSE,0,NA,4/22/16 11:28,FALSE,NA,7.23474E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",surbZ_MX,0,FALSE,FALSE,NA,NA
1106,how can i glam up the megabus trip to london to make it a suitable carriage to lust for youth??,FALSE,7,NA,4/22/16 11:26,FALSE,NA,7.23473E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_max_warren_,0,FALSE,FALSE,NA,NA
1107,@JiggyFilms greyhound or megabus that bitch. Hit street show on venice &amp; rack up lol,FALSE,0,JiggyFilms,4/22/16 11:25,FALSE,7.23E+17,7.23473E+17,26458596,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TFxSINGEN,0,FALSE,FALSE,NA,NA
1108,"#megabus is celebrating its 10th anniversary by planting 10,000 trees on #EarthDay https://t.co/2kvMFpTA6X https://t.co/hXQg61NXlq",FALSE,2,NA,4/22/16 11:05,FALSE,NA,7.23468E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",checkmybus_com,0,FALSE,FALSE,NA,NA
1109,Willie Burton of @megabus NYC with the daughter also named Dominique-- this guy just made my entire life! @megabus where can I give a review,FALSE,0,NA,4/22/16 11:01,FALSE,NA,7.23467E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",indienik,0,FALSE,FALSE,NA,NA
1110,Currently sobbing on the megabus watching @StaceyDooley new documentary on migrant children ’Ê_’_Ó,FALSE,0,NA,4/22/16 10:59,FALSE,NA,7.23466E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",han_thorpe,0,FALSE,FALSE,NA,NA
1111,Miss eating greggs on the megabus,FALSE,0,NA,4/22/16 10:48,FALSE,NA,7.23464E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_rhiannonmoore,0,FALSE,FALSE,NA,NA
1112,@megabus @Delicatedream85 this is a great question. Please share the answer.,FALSE,0,megabus,4/22/16 10:36,FALSE,7.23E+17,7.2346E+17,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20001dc,0,FALSE,FALSE,NA,NA
1113,London calling (@ https://t.co/bEE5YNjzQk Sheffield Stop) https://t.co/Mezc8c61rg,FALSE,0,NA,4/22/16 10:26,FALSE,NA,7.23458E+17,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",mohicanrunner,0,FALSE,FALSE,-1.41302201,53.41649852
1114,Berry smoothies are the best kinda smoothies! Hopefully I'll manage to keep this down on my 4-hour megabus journey ‰Û_ https://t.co/g1kcs64xEW,FALSE,1,NA,4/22/16 10:18,FALSE,NA,7.23456E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",NUTRiBULLETFans,0,FALSE,FALSE,NA,NA
1115,@bartenderjfc I STRONGLY recommend @megabus over @GreyhoundBus or their shill @BoltBus BUT Mega doesn't service Baltimore. Just White Marsh.,FALSE,0,bartenderjfc,4/22/16 10:10,FALSE,7.23E+17,7.23454E+17,2361895725,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KarsinXXX,0,FALSE,FALSE,NA,NA
1116,@megabus already 1h late and still 30min at least before arriving ... Any action to ask forgiveness ? #Shame #Lille,FALSE,0,megabus,4/22/16 10:09,FALSE,NA,7.23454E+17,30965315,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",grandfroid_,0,FALSE,FALSE,NA,NA
1117,@georgiaroza I know but me and James both need to renew our passports so it'll work out so much dearer. Go on https://t.co/rTteIfOwer x,FALSE,0,georgiaroza,4/22/16 10:07,FALSE,7.23E+17,7.23453E+17,586647800,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",taylorgrayx,0,FALSE,FALSE,NA,NA
1118,"Finally got a megabus that doesn't smell, charger works and I got a front seat to my self ‰ù_•üè‰ù_•üè‰ù_•üè‰ù_•üè‰ù_•üè",FALSE,3,NA,4/22/16 10:01,FALSE,NA,7.23452E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beckysmithh,0,FALSE,FALSE,NA,NA
1119,"@Delicatedream85 Hello, please follow and DM for assistance",FALSE,0,Delicatedream85,4/22/16 9:40,FALSE,7.23E+17,7.23446E+17,1731421530,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA
1120,Three Hour Masturbation On Megabus Lands Man In Jail https://t.co/PmD3Z4Of3t https://t.co/CVZClPagyb,FALSE,1,NA,4/22/16 9:38,FALSE,NA,7.23446E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",drboycewatkins1,0,FALSE,FALSE,NA,NA
1121,"state of this radio station on this megabus not playing purple rain on repeat 24/7, have some goddamned respect",FALSE,4,NA,4/22/16 9:25,FALSE,NA,7.23443E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sphghtn,0,FALSE,FALSE,NA,NA
1122,@JanFreedman do we need a curator couch surfing group to make training accessible for those with no budget? #natsca2016 #megabus,FALSE,5,JanFreedman,4/22/16 9:21,FALSE,7.23E+17,7.23442E+17,351566257,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BonnieBeasties,0,FALSE,FALSE,NA,NA
1123,"The Man is back today, finally; he's been away for weeks. He is sending me live updates from the megabus. We know how to live, we do ’Ê_’ü_",FALSE,8,NA,4/22/16 9:18,FALSE,NA,7.23441E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lucy_Robinson,0,FALSE,FALSE,NA,NA
1124,Absolutely freezing waiting for the megabus to arrive‰ùã•üè‰ùã•üè‰ùã•üè,FALSE,1,NA,4/22/16 9:14,FALSE,NA,7.2344E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",imbeccathanyou,0,FALSE,FALSE,NA,NA
1125,I was originally going via train but it's so much cheaper to go via megabus or national express but there's none that run at night ughhh,FALSE,0,NA,4/22/16 8:42,FALSE,NA,7.23432E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Magibubble,0,FALSE,FALSE,NA,NA
1126,Need to visit home end of May... 3 hour train for å£45 or 7 hour 30 min megabus for å£3 back to Newcastle?,FALSE,2,NA,4/22/16 8:33,FALSE,NA,7.23429E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emilybfreya,0,FALSE,FALSE,NA,NA
1127,@cashcashfan1995 that way you me Sebastian and @Tiffanyyy_Marie can megabus together too,FALSE,0,cashcashfan1995,4/22/16 8:20,FALSE,7.23E+17,7.23426E+17,3039902003,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DjLukieG,0,FALSE,FALSE,NA,NA
1128,There is nothing more terrifying than 50 pensioners queuing to get on the megabus.,FALSE,1,NA,4/22/16 8:10,FALSE,NA,7.23424E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",danyamackenzie,0,FALSE,FALSE,NA,NA
1129,"Woman complaining to 8:55am megabus driver she's been here since 7am waiting for 9:20am bus, maybe should've booked one of the 4 before it..",FALSE,1,NA,4/22/16 7:58,FALSE,NA,7.23421E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karloh,0,FALSE,FALSE,NA,NA
1130,"So far I've been told, asked, and demanded to give up my extra seat by other #megabus passengers",FALSE,0,NA,4/22/16 7:56,FALSE,NA,7.2342E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Delicatedream85,0,FALSE,FALSE,NA,NA
1131,"@megabus, I reserved two seats, for me and a bubby. My friend didn't come. Do I have to give up my extra seat to a stranger?",FALSE,2,megabus,4/22/16 7:54,FALSE,NA,7.2342E+17,30965315,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Delicatedream85,1,FALSE,FALSE,NA,NA
1132,"Happy bday @vinthyaaa aka Megabus promoter! I wrote you a cute card but enjoy these snaps of our fun times, luv u xx https://t.co/GjsE9vlMPs",FALSE,2,NA,4/22/16 7:43,FALSE,NA,7.23417E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LiviGoodwin,0,FALSE,FALSE,NA,NA
1133,Pls give us the strength to make it through this megabus ride and maybe feel comfy for 1 second @yinnster,FALSE,0,NA,4/22/16 7:42,FALSE,NA,7.23417E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",schnorinne,1,FALSE,FALSE,NA,NA
1134,"long day. my @megabus broke down. I better get a refund man. This is ridiculous, I'm still on this damn bus. should of been off ’Ê_’üÔ",FALSE,0,NA,4/22/16 7:38,FALSE,NA,7.23416E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YupCesDoesIt,0,FALSE,FALSE,NA,NA
1135,having wifi and charging points on a megabus makes life so much easier,FALSE,0,NA,4/22/16 7:33,FALSE,NA,7.23415E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",adhughes_,0,FALSE,FALSE,NA,NA
1136,STOP TALKING LOUDLY ON THE BUS. It's 3am. I want to sleep. This is SO DISRESPECTFUL. @megabus #megabus #adventures #goingcrazy,FALSE,0,NA,4/22/16 7:04,FALSE,NA,7.23407E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zoe_sapienza,0,FALSE,FALSE,NA,NA
1137,I feel like I'm committing adultery catching a train instead of a megabus tonight,FALSE,2,NA,4/22/16 7:01,FALSE,NA,7.23406E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maggiescaife,0,FALSE,FALSE,NA,NA
