,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1476,Running for a megabus has to be the least classy thing I've done,FALSE,1,NA,4/21/16 10:32,FALSE,NA,723097101182357000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EmilyJ_Weall,0,FALSE,FALSE,NA,NA
1477,Morning everyone. I'm having an existential crisis on the megabus again...what you up to?,FALSE,1,NA,4/21/16 9:49,FALSE,NA,723086359150338000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Howerska,0,FALSE,FALSE,NA,NA
1478,"@jessicaduchemin You can buy ticket onboard the falcon, pre booking is available via megabus,  the å£5 ret is a promo available on bus only.",FALSE,0,jessicaduchemin,4/21/16 9:48,FALSE,7.23E+17,723085896006950000,2810365765,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",StagecoachSW,0,FALSE,FALSE,NA,NA
1479,@StagecoachSW can u get the bus from Bristol Airport to Plymouth without booking on megabus? because there is no option for the å£5 return?,FALSE,0,StagecoachSW,4/21/16 9:32,FALSE,NA,723081941495357000,2478210079,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jessicaduchemin,0,FALSE,FALSE,NA,NA
1480,Not looking forward to nearly 5 hours in a megabus ’Ê_’ü© but it'll be worth it bc when I arrive it's time for Wicked ’Ê_’üç’Ê_’__,FALSE,7,NA,4/21/16 9:25,FALSE,NA,723080226314567000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scullymills,0,FALSE,FALSE,NA,NA
1481,it's lucky i got the 10 bus instead of 11 bc there's been an accident on the motorway so it's late and my megabus is at 10 to 2’Ê_’üâ’Ê_’ü_,FALSE,1,NA,4/21/16 9:03,FALSE,NA,723074716395802000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neekdeep,0,FALSE,FALSE,NA,NA
1482,"@JclarkeACT Although, am taking MegaBus from DFW to AUS after flying in from New Orleans.",FALSE,1,JclarkeACT,4/21/16 8:58,FALSE,7.23E+17,723073306392305000,28462595,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",isigniwander,0,FALSE,FALSE,NA,NA
1483,@isigniwander thought of megabus? Their ticket prices are ridiculously cheap,FALSE,1,isigniwander,4/21/16 8:51,FALSE,7.23E+17,723071531945848000,17335248,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JclarkeACT,0,FALSE,FALSE,NA,NA
1484,I need to check out the megabus make sure it ain't go up,FALSE,0,NA,4/21/16 8:31,FALSE,NA,723066718038425000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karatekid_chas,0,FALSE,FALSE,NA,NA
1485,"@FrJeb I can imagine that would be a risk. Solution - make them single beds and stack them, like on the overnight Megabus.",FALSE,0,FrJeb,4/21/16 7:52,FALSE,7.23E+17,723056804641550000,20459768,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SO_1888,0,FALSE,FALSE,NA,NA
1486,"managed to comfortably catch my megabus and even shower and buy lunch, all calmness ruined at last minute by their fucking horrible staff",FALSE,0,NA,4/21/16 7:44,FALSE,NA,723054872459915000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bristling,0,FALSE,FALSE,NA,NA
1487,"@holly_smith88 Unfortunately megabus tickets are non-refundable. Due to the circumstances, enquiries@megabus.com may be able to help",FALSE,0,holly_smith88,4/21/16 7:35,FALSE,7.23E+17,723052530310197000,29501880,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabusuk,0,FALSE,FALSE,NA,NA
1488,"RT @SkylarAstin: Get ready, NYC! I've partnered w/ @megabus to celebrate 10 years of eco-friendly travel in the US #megabusturns10 #sp",FALSE,0,NA,4/21/16 7:34,FALSE,NA,723052366799343000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mi_heflidey,26,TRUE,FALSE,NA,NA
1489,@personalitvcult ok ill see if that megabus thing is any good for it hm,FALSE,0,personalitvcult,4/21/16 6:44,FALSE,7.23E+17,723039565871722000,2575341403,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",filthorpekittns,0,FALSE,FALSE,NA,NA
1490,@nxcare Ticket twice as expensive as Megabus. Megabus here I come. Usually always Nat Exp. Roll on when I'm not reliant on these services.,FALSE,0,nxcare,4/21/16 6:17,FALSE,NA,723032942763716000,497849712,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lee1968fre,0,FALSE,FALSE,NA,NA
1491,RT @TonightOnGIRLS: Hannah cuts herself breaking the glass ceiling; Marnie enters Chrysalis; Adam makes lightsabers from oak; Jessa hijacks‰Û_,FALSE,0,NA,4/21/16 5:34,FALSE,NA,723022074516643000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Andyzach,40,TRUE,FALSE,NA,NA
1492,RT @TonightOnGIRLS: Hannah cuts herself breaking the glass ceiling; Marnie enters Chrysalis; Adam makes lightsabers from oak; Jessa hijacks‰Û_,FALSE,0,NA,4/21/16 5:29,FALSE,NA,723020709463613000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JRichardKelly,40,TRUE,FALSE,NA,NA
1493,sitting next to 3 boys on the megabus talking about screenshotting girls nudes lol,FALSE,1,NA,4/21/16 5:19,FALSE,NA,723018195464916000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DaisyGuzman27,0,FALSE,FALSE,NA,NA
1494,@bockobornos @seaofsparks i can get to nebraska by megabus B),FALSE,2,bockobornos,4/21/16 5:10,FALSE,7.23E+17,723016109226512000,2300465610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rearviewdotmp3,0,FALSE,FALSE,NA,NA
1495,I'm on greyhound/megabus like every other day. What a life.,FALSE,1,NA,4/21/16 4:28,FALSE,NA,723005408810508000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Saladin_WhiteII,0,FALSE,FALSE,NA,NA
1496,Megabus has a tumblr. What. https://t.co/6CrlwymSdg,FALSE,1,NA,4/21/16 4:18,FALSE,NA,723002999270989000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kenfarnaso,0,FALSE,FALSE,NA,NA
1497,I'm so trash I only know the Javits as the jernt across from the Megabus pickup. And I let the cartoon Megabus mascot pick me up FREQUENTLY.,FALSE,0,NA,4/21/16 3:49,FALSE,NA,722995678289498000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",AmoebaStampede,0,FALSE,FALSE,NA,NA
1498,How you a soul snatcher and ain't nobody ever hopped on a 17 hour megabus for your sex? How?,FALSE,1,NA,4/21/16 3:08,FALSE,NA,722985264004648000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thought_InBflat,0,FALSE,FALSE,NA,NA
1499,@HMikles I think you've spent more hours on the megabus than you have in the GRW this semester,FALSE,0,HMikles,4/21/16 3:05,FALSE,7.23E+17,722984586842660000,92655182,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sMARTguy726,0,FALSE,FALSE,NA,NA
1500,Megabus to pull out of #Chattanooga https://t.co/t9cOzsQaQP https://t.co/7uIuHbQrkG,FALSE,0,NA,4/21/16 3:00,FALSE,NA,722983428879179000,NA,"<a href=""http://kinop1.ru/3/"" rel=""nofollow"">krutyak_4</a>",dobyxavysohy,0,FALSE,FALSE,NA,NA
1501,"@hehhehhyohyo Case in point: my @megabus ticket for 2morrow, NF-&gt;TO, $21.47 (w/tax&amp;fees), vs. $18.75 on @GOtransit, or $16.65 w/@PRESTOcard",FALSE,0,ShaunCleaver,4/21/16 3:00,FALSE,7.23E+17,722983237174198000,474428721,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ShaunCleaver,0,FALSE,FALSE,NA,NA
1502,RT @lindsayfarah_: T minus 2 weeks til I tackle Grace to the megabus parking lot pavement,FALSE,0,NA,4/21/16 2:59,FALSE,NA,722983156169760000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kyla_Rose9,1,TRUE,FALSE,NA,NA
1503,T minus 2 weeks til I tackle Grace to the megabus parking lot pavement,FALSE,4,NA,4/21/16 2:58,FALSE,NA,722982909037162000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lindsayfarah_,1,FALSE,FALSE,NA,NA
1504,"@ANoelleJay I do apologize, please DM.",FALSE,0,ANoelleJay,4/21/16 2:51,FALSE,7.23E+17,722981011156508000,7.07E+17,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,1,FALSE,FALSE,NA,NA
1505,@megabus I followed you do you have to follow me back? The message is not going through I have a medical emergency I cannot travel I called,FALSE,0,megabus,4/21/16 2:40,FALSE,7.23E+17,722978232233021000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ANoelleJay,1,FALSE,FALSE,NA,NA
1506,Megabus is like a mobile Florida.,FALSE,2,NA,4/21/16 2:34,FALSE,NA,722976865170792000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ElkyDori,0,FALSE,FALSE,NA,NA
1507,@megabus I followed please help,FALSE,0,megabus,4/21/16 2:25,FALSE,7.23E+17,722974507741360000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ANoelleJay,0,FALSE,FALSE,NA,NA
1508,"turns out I am a genius for keeping ""Easy A"" on my phone's dropbox folder. #bestmovie #megabus",FALSE,1,NA,4/21/16 2:24,FALSE,NA,722974360252751000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LydAlbano,0,FALSE,FALSE,NA,NA
1509,"@ANoelleJay Hello, please follow and DM for assistance.",FALSE,0,ANoelleJay,4/21/16 2:21,FALSE,7.23E+17,722973585372004000,7.07E+17,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,1,FALSE,FALSE,NA,NA
1510,I liked a @YouTube video https://t.co/f85y5WwBhC Man chokes his chicken for up to three hours on Megabus trip in front of terrified,FALSE,0,NA,4/21/16 2:18,FALSE,NA,722972852174069000,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",ReawarTheGamer,0,FALSE,FALSE,NA,NA
1511,"@annialuise @megabus seriously , might as well drive now",FALSE,0,annialuise,4/21/16 2:15,FALSE,7.08E+17,722971872753651000,590954462,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KevinRashad4,0,FALSE,FALSE,NA,NA
1512,Thanks to this girl I'm so much happier on megabus with this soft blanket’Ê_’_¥,FALSE,0,NA,4/21/16 2:12,FALSE,NA,722971160695050000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KateHagerty,0,FALSE,FALSE,NA,NA
1513,@RAscion Bruh megabus Promotional tour . In other news they actually did a sick minuture scrible Jam In the Ville a few weeks ago.,FALSE,1,RAscion,4/21/16 2:07,FALSE,7.23E+17,722969889690906000,21462522,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SAFARI_BLACK,0,FALSE,FALSE,NA,NA
1514,@DonovanWoods Missed due to Megabus wouldn't start (after waiting 45 minutes at border check). Cool idea is to always take an earlier Mega,FALSE,0,DonovanWoods,4/21/16 1:54,FALSE,7.22E+17,722966603357245000,18673495,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sandy_mclennan,0,FALSE,FALSE,NA,NA
1515,Megabus kicks so much ass. 4 separate trips for less than $16. That's absurd!,FALSE,0,NA,4/21/16 1:50,FALSE,NA,722965684439773000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CJ_Rare,0,FALSE,FALSE,NA,NA
1516,5 and a half hours with @AndrewGlenh0lme on a megabus!! #hesstinkingthebusout,FALSE,0,NA,4/21/16 1:49,FALSE,NA,722965382634606000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jasonaylor,0,FALSE,FALSE,NA,NA
1517,@megabus How far in advance do you let customers know if there is a bus stop change like a temporary bus stop?,FALSE,0,megabus,4/21/16 1:39,FALSE,NA,722963000349450000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ange320,0,FALSE,FALSE,NA,NA
1518,@megabus Please help I cannot find a phone number naywhere I just fractured my toe &amp; just bought tickets a couple hours ago its an emergency,FALSE,0,megabus,4/21/16 1:34,FALSE,NA,722961688077553000,30965315,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ANoelleJay,1,FALSE,FALSE,NA,NA
1519,RT @justjoshcomedy: Lady on the megabus just woke up from a nightmare screaming. Who's gonna tell her she's still on a megabus #therealnigh‰Û_,FALSE,0,NA,4/21/16 1:33,FALSE,NA,722961378927996000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sVlinkup90yL,1,TRUE,FALSE,NA,NA
1520,High on the Megabus,FALSE,9,NA,4/21/16 1:17,FALSE,NA,722957521045078000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",connman0,0,FALSE,FALSE,NA,NA
1521,Lady on the megabus just woke up from a nightmare screaming. Who's gonna tell her she's still on a megabus #therealnightmare,FALSE,8,NA,4/21/16 1:12,FALSE,NA,722956235281076000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoshJohnson,1,FALSE,FALSE,NA,NA
1522,"Bitches use to play me, now they ride me like the megabus",FALSE,0,NA,4/21/16 1:09,FALSE,NA,722955507443494000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",UMBRELLAbentley,0,FALSE,FALSE,NA,NA
1523,Discovering that the Megabus as basic as they are could actually save me a fair few å£å£å£ at the Euros.,FALSE,0,NA,4/21/16 1:09,FALSE,NA,722955494281875000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tom_OAFC,0,FALSE,FALSE,NA,NA
1524,"Megabus back to LA, tryna think of where to go tomorrow https://t.co/howcLzf5cD",FALSE,0,NA,4/21/16 0:56,FALSE,NA,722952013512708000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abchilen,0,FALSE,FALSE,NA,NA
1525,RT @bobbyxlong: Me outside the megabus with no ride https://t.co/814lMOs1s0,FALSE,0,NA,4/21/16 0:52,FALSE,NA,722951041495515000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",natewesley365,2,TRUE,FALSE,NA,NA
1526,RT @bobbyxlong: Me outside the megabus with no ride https://t.co/814lMOs1s0,FALSE,0,NA,4/21/16 0:51,FALSE,NA,722950804114526000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AssolBaNaycha,2,TRUE,FALSE,NA,NA
1527,The Bolt Bus is the slightly poorer man's Megabus,FALSE,7,NA,4/21/16 0:34,FALSE,NA,722946619398696000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JohanComedy,0,FALSE,FALSE,NA,NA
1528,"I'm at MegaBus Stop (New York, NY) w/ 3 others https://t.co/ahJdH4Poeq",FALSE,0,NA,4/21/16 0:29,FALSE,NA,722945440241483000,NA,"<a href=""http://kucukbeyin.com/"" rel=""nofollow"">rtghjklutdtryfgk</a>",johnlgnd,0,FALSE,FALSE,NA,NA
1529,RT @InternQueen: Gain experience in the #marketing field through this amazing #PAID ambassador opportunity with @megabus! https://t.co/sh2v‰Û_,FALSE,0,NA,4/21/16 0:22,FALSE,NA,722943464095268000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",davebeaton5,2,TRUE,FALSE,NA,NA
1530,A Megabus dilemma: Why only half a refund on a round-trip ticket? https://t.co/4RLEsJfCwZ,FALSE,0,NA,4/21/16 0:21,FALSE,NA,722943203670929000,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",BabelBin,0,FALSE,FALSE,NA,NA
1531,this 5 hour journey homes ganna be so fucking draining ’Ê_’ü_ why did a think national express to leeds then megabus was a good idea,FALSE,0,NA,4/21/16 0:14,FALSE,NA,722941621789138000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neekdeep,0,FALSE,FALSE,NA,NA
1532,still mad about that megabus ticket ’Ê_’_ã,FALSE,0,NA,4/21/16 0:04,FALSE,NA,722938939191873000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HicksFlair,0,FALSE,FALSE,NA,NA
1533,"RT @AkilahObviously: BREAKING: Bernie Sanders gets on bus (Megabus, not even a Greyhound) to prove how of the people he is. Memes abound.",FALSE,0,NA,4/20/16 23:56,FALSE,NA,722937098286669000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HelloiamZZ,6,TRUE,FALSE,NA,NA
1534,@hehhehhyohyo We've been through this before: @megabus usually more expensive but faster. Which is why I usually take it.,FALSE,0,hehhehhyohyo,4/20/16 23:50,FALSE,7.23E+17,722935548734742000,4086986122,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShaunCleaver,0,FALSE,FALSE,NA,NA
1535,"@TheClemReport well looks like you have to do ""Megabus takes the Tribeca Film Festival"" now. https://t.co/o0tkSY6TlW",FALSE,0,TheClemReport,4/20/16 23:38,FALSE,NA,722932493771522000,38726937,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mac_attackMMA,0,FALSE,FALSE,NA,NA
1536,Apparently @FlyFrontier's social media strategy is to ignore their customerswhen they're tired of responding. Just like @megabus!,FALSE,1,NA,4/20/16 23:19,FALSE,NA,722927712625516000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_brittanyv,0,FALSE,FALSE,NA,NA
1537,"@d_yellowlees @MattDoesScience We're heroes, all of us. Damn what a fun night. I definitely had the best send-off of everyone on the Megabus",FALSE,0,d_yellowlees,4/20/16 23:16,FALSE,7.23E+17,722927020125110000,2663193724,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sarahbennetto,0,FALSE,FALSE,NA,NA
1538,"@KeenNina It was, wasn't it? So fun seeing you &amp;catching up. Thanks for coming :) And thanks for being part of my hilarious Megabus send-off",FALSE,1,KeenNina,4/20/16 23:15,FALSE,7.23E+17,722926719552856000,233726261,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sarahbennetto,0,FALSE,FALSE,NA,NA
1539,@broadcity should do an ep where they're on the megabus or Chinese express and how crazy a trip it is. Like so much shit could happen,FALSE,1,broadcity,4/20/16 23:13,FALSE,NA,722926078684172000,112481670,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0rdinaryTayl0r,0,FALSE,FALSE,NA,NA
1540,"god fucking bless, goodbye shitty megabus ’Ê_’ü_ https://t.co/V9kWNkF1NG",FALSE,0,NA,4/20/16 23:01,FALSE,NA,722923271361073000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",squishednoses,0,FALSE,FALSE,NA,NA
1541,Me outside the megabus with no ride https://t.co/814lMOs1s0,FALSE,2,NA,4/20/16 22:43,FALSE,NA,722918720759148000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bobbyxlong,2,FALSE,FALSE,NA,NA
1542,I'm also still super devastated that I lost my journal on MegaBus back in March (they couldn't find it). :( Haven't recovered from that!,FALSE,0,DrivenByTatiana,4/20/16 22:35,FALSE,7.23E+17,722916508582551000,272605657,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DrivenByTatiana,0,FALSE,FALSE,NA,NA
1543,"@Ashton_Bands94 The things we do for bands! I'm up at 5, my megabus is at 6:05’Ê_’üÂ",FALSE,0,Ashton_Bands94,4/20/16 22:31,FALSE,7.23E+17,722915747324956000,1308278322,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saf3tyPin,0,FALSE,FALSE,NA,NA
1544,Well @megabus has terrible customer service assistant over the call center .,FALSE,2,NA,4/20/16 22:28,FALSE,NA,722914873362006000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ItsEddynotEddie,0,FALSE,FALSE,NA,NA
1545,How cute is @skylarastin from #pitchperfect out our cake pops celebrating #megabus anniversary‰Û_ https://t.co/8oxAJlQwwA,FALSE,0,NA,4/20/16 22:20,FALSE,NA,722912855423459000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",nycakepops,0,FALSE,FALSE,NA,NA
1546,"Which motherfather just farted on this megabus? Omg, my head hurts. And why do Asians take off their shoes on public trans?",FALSE,0,NA,4/20/16 22:00,FALSE,NA,722907901744914000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",danielwyi,0,FALSE,FALSE,NA,NA
1547,https://t.co/fZn4hocmdw Seriously. Megabus. Never again. #NEVER.,FALSE,0,NA,4/20/16 21:58,FALSE,NA,722907416002580000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",asukasboy,0,FALSE,FALSE,NA,NA
1548,Plane tickets for #TFNation purchased. I suspect the Megabus that was supposed to get us out of Birmingham last summer still hasn't arrived.,FALSE,1,NA,4/20/16 21:55,FALSE,NA,722906644917530000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",asukasboy,0,FALSE,FALSE,NA,NA
1549,MATE i'm getting a train home tomorrow instead of the megabus i am so fucking happy,FALSE,0,NA,4/20/16 21:52,FALSE,NA,722905869885710000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",squishednoses,0,FALSE,FALSE,NA,NA
1550,"Should I smoke weed in the bathroom of this megabus at 4:20?
Fav for yes, Retweet for definitely",FALSE,4,NA,4/20/16 21:45,FALSE,NA,722904020524793000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OSheaComputer,0,FALSE,FALSE,NA,NA
1551,@Miss_Adaizy megabus? Its a million times better than greyhound.,FALSE,0,Miss_Adaizy,4/20/16 21:30,FALSE,7.23E+17,722900361548173000,134488594,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Shanpepe_,0,FALSE,FALSE,NA,NA
1552,@curlsnmelanin_ I'm sending the megabus ticket lol. I'll take a million pics for u,FALSE,0,curlsnmelanin_,4/20/16 21:25,FALSE,7.23E+17,722898940568338000,954479220,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DapperDapo,0,FALSE,FALSE,NA,NA
1553,"@Mike_Gerrard @simonvarwell on that note - Simon, have you done the Edinburgh-London Megabus Gold sleeper? Any good?",FALSE,0,Mike_Gerrard,4/20/16 21:00,FALSE,7.23E+17,722892746365607000,35578833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",matthewteller,0,FALSE,FALSE,NA,NA
1554,I don't remember the last time I had a smooth trip with the megabus.,FALSE,0,NA,4/20/16 20:56,FALSE,NA,722891780908126000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bobbyxlong,0,FALSE,FALSE,NA,NA
1555,The Icon Food Daily is out! https://t.co/puOztY2lv8 Stories via @CanadianGrocer @lizcastoro @megabus,FALSE,0,NA,4/20/16 20:54,FALSE,NA,722891154413326000,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",IconFoodMktg,0,FALSE,FALSE,NA,NA
1556,#NowPlaying Lighthouse by Lucy Spraggan @lspraggan making this 8 hour megabus journey so much easier ’Ê_’__ ‰ªÇ https://t.co/rkpPZyHi4h,FALSE,0,NA,4/20/16 20:53,FALSE,NA,722890872891658000,NA,"<a href=""http://spotify.com"" rel=""nofollow"">Spotify</a>",leelee_981,0,FALSE,FALSE,NA,NA
1557,how i think i look on megabus vs how i really look on megabus https://t.co/DO3fkblY6b,FALSE,3,NA,4/20/16 20:30,FALSE,NA,722885260707377000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",juanny_depp,0,FALSE,FALSE,NA,NA
1558,@megabus is terrible. Consistently providing the worst customer service experiences ever. #megabus,FALSE,0,megabus,4/20/16 20:21,FALSE,NA,722882949700411000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OfficialKadeem,0,FALSE,FALSE,NA,NA
1559,"Not privy to exact reasons #CHA doesn't want to deal w @megabus, but it seems like yet another way the city disenfranchises the poor.",FALSE,1,NA,4/20/16 20:07,FALSE,NA,722879384298893000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",emmieodea,1,FALSE,FALSE,NA,NA
1560,I was focused on #bernie and Trump actually might do this...I don't know what to do except get on a Megabus to Aberdeen.............,FALSE,1,NA,4/20/16 20:06,FALSE,NA,722879059638775000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",bifkinpie,0,FALSE,FALSE,NA,NA
1561,The Megabus Is Hot,FALSE,2,NA,4/20/16 19:58,FALSE,NA,722877032837681000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FRXXK,0,FALSE,FALSE,NA,NA
1562,Oh boy sad I missed this big celebration ’Ê_’üÒ  https://t.co/ulxxwryRvv,FALSE,0,NA,4/20/16 19:57,FALSE,NA,722876978806800000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Angelasoldonuts,0,FALSE,FALSE,NA,NA
1563,"RT @AkilahObviously: BREAKING: Bernie Sanders gets on bus (Megabus, not even a Greyhound) to prove how of the people he is. Memes abound.",FALSE,0,NA,4/20/16 19:53,FALSE,NA,722875791588073000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LegalContraband,6,TRUE,FALSE,NA,NA
1564,@cinbinbains Gotta believe our guys are at a disadvantage if they're taking the MegaBus to huge road games.,FALSE,2,cinbinbains,4/20/16 19:48,FALSE,7.23E+17,722874579618762000,1961192569,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OhVarsity,0,FALSE,FALSE,NA,NA
1565,".@Megabus Your service has been extremely helpful for tons of friends, but can you please work out the WiFi situation?",FALSE,1,NA,4/20/16 19:37,FALSE,NA,722871710345596000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MishMatheus,0,FALSE,FALSE,NA,NA
