,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,date,time
944,Screw Megabus!   I'm not waiting till 8pm for my bus.  So I spoiled myself and am taking the Acela home!! â€”... https://t.co/TE3jn3cfU3,FALSE,0,NA,4/22/16 22:35,FALSE,NA,723641407664062000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",PhotographPhily,0,FALSE,FALSE,NA,NA,4/22/16,22:35:30
945,Earth day (grass emoji) (recycle emoji) (megabus sucks butthole emoji) https://t.co/pJ4wYZlP5I,FALSE,5,NA,4/22/16 22:34,FALSE,NA,723641076259540000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CaseRigg,0,FALSE,FALSE,NA,NA,4/22/16,22:34:11
946,"@soupandeggs Hello, can you please follow and DM us with your reservation number.",FALSE,0,soupandeggs,4/22/16 22:33,FALSE,7.2364E+17,723640982349201000,4850483876,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/22/16,22:33:49
947,@megabus especially since the reason is because of solely maintenance issues,FALSE,0,ankieu_,4/22/16 22:31,FALSE,7.2364E+17,723640314871697000,2994212983,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ankieu_,0,FALSE,FALSE,NA,NA,4/22/16,22:31:10
948,2 hours have passed. No bus. Just been told it MIGHT show up if I wait two more hours. Are you kidding @megabus ??,FALSE,0,NA,4/22/16 22:29,FALSE,NA,723639836729450000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",soupandeggs,0,FALSE,FALSE,NA,NA,4/22/16,22:29:16
949,@megabus I've been waiting for my bus for 2 hrs and now they're telling me my bus is gonna get here for another 2 hours. not worth my money,FALSE,0,megabus,4/22/16 22:28,FALSE,NA,723639768202940000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ankieu_,0,FALSE,FALSE,NA,NA,4/22/16,22:28:59
950,Waiting for a bus to go home for my sister's 18th Bday for over 2 hours in the heat! What the hell happened Megabus?! #megabus,FALSE,0,NA,4/22/16 22:23,FALSE,NA,723638497752416000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kay_McB,0,FALSE,FALSE,NA,NA,4/22/16,22:23:57
951,@megabus I've been waiting for yalls bus for almost 3 hours. I better be getting a refund,FALSE,0,megabus,4/22/16 22:22,FALSE,NA,723638021791191000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",James_J96,0,FALSE,FALSE,NA,NA,4/22/16,22:22:03
952,@zhulsmeyer @LePhilShow I wish it were that easy you guys hahaha but I am at the mercy of the megabus schedule,FALSE,0,zhulsmeyer,4/22/16 22:12,FALSE,7.23621E+17,723635734159233000,30943487,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MattSerafini,0,FALSE,FALSE,NA,NA,4/22/16,22:12:58
953,Am I bugging if I roll a joint on this megabus?,FALSE,1,NA,4/22/16 22:11,FALSE,NA,723635325713698000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bentaxwang,0,FALSE,FALSE,NA,NA,4/22/16,22:11:20
954,@JohnALawler We'd like to look into this for you. Please send us a DM of your reservation number,FALSE,0,JohnALawler,4/22/16 22:10,FALSE,7.23632E+17,723634997664595000,37049449,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/22/16,22:10:02
955,@megabus: What's your refund policy when your bus engine fails for 2 hours? Are you required to provide a copy of your policy? #NeverMega,FALSE,0,megabus,4/22/16 22:06,FALSE,NA,723634164650651000,30965315,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",JohnALawler,0,FALSE,FALSE,NA,NA,4/22/16,22:06:43
956,I would love to own a business like Megabus where it's just cool to be over an hour late for things.,FALSE,2,NA,4/22/16 22:03,FALSE,NA,723633321469726000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dylanshae_,0,FALSE,FALSE,NA,NA,4/22/16,22:03:22
957,This megabus is bloody taters,FALSE,0,NA,4/22/16 22:03,FALSE,NA,723633281040801000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",luucydansleciel,0,FALSE,FALSE,NA,NA,4/22/16,22:03:13
958,@megabus  not a problem just sent it.,FALSE,0,megabus,4/22/16 22:02,FALSE,7.23602E+17,723633222890983000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ace7287,0,FALSE,FALSE,NA,NA,4/22/16,22:02:59
959,Since when is megabus' fee $2?! í _í¸¡,FALSE,0,NA,4/22/16 22:01,FALSE,NA,723632924948594000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",megannnfisher,0,FALSE,FALSE,NA,NA,4/22/16,22:01:48
960,@TedLBlack @VirginTrains thanks love. I think I'll @megabus or fry next time. Who thought I would say that!?,FALSE,0,TedLBlack,4/22/16 22:01,FALSE,7.23633E+17,723632728160215000,83693587,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MusicMcTaggart,0,FALSE,FALSE,NA,NA,4/22/16,22:01:01
961,There are people who've been waiting here for 6 hours. @megabus employee on site says buses having engine issues and to call sumer service #,FALSE,0,NA,4/22/16 21:59,FALSE,NA,723632419753103000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",JohnALawler,0,FALSE,FALSE,NA,NA,4/22/16,21:59:47
962,"Seriously, @megabus has to have the worst customer service ever. They hang up, evade, and refuse to offer a copy of their refund policy",FALSE,0,NA,4/22/16 21:58,FALSE,NA,723632065825128000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",JohnALawler,0,FALSE,FALSE,NA,NA,4/22/16,21:58:23
963,@realmarkdoc @euanmccolm Megabus is cool for tramps Pay a quid and you can sleep for 8 hours on the warm dry Edinburgh London overnighter,FALSE,0,realmarkdoc,4/22/16 21:58,FALSE,7.23631E+17,723632014813986000,305273747,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lost_mccynic,0,FALSE,FALSE,NA,NA,4/22/16,21:58:11
964,NEVER ride @megabus ! All of their buses running late &amp; customer service hangs up on you and never calls back! https://t.co/frjI5sIOzT,FALSE,2,NA,4/22/16 21:57,FALSE,NA,723631739063644000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",JohnALawler,0,FALSE,FALSE,NA,NA,4/22/16,21:57:05
965,"@euanmccolm Howard Jones, murdered by a transient on a Megabus.",FALSE,3,euanmccolm,4/22/16 21:52,FALSE,7.23627E+17,723630561810612000,21003404,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realmarkdoc,1,FALSE,FALSE,NA,NA,4/22/16,21:52:24
966,@AnthonyQuintano you can also take megabus from LA-SF and back.,FALSE,0,AnthonyQuintano,4/22/16 21:51,FALSE,7.23599E+17,723630385762963000,8241232,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",Caliguy,0,FALSE,FALSE,NA,NA,4/22/16,21:51:43
967,Someone on this Megabus has B.O. and it sure as heck might be me.,FALSE,5,NA,4/22/16 21:50,FALSE,NA,723630178522529000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hellooabby,1,FALSE,FALSE,NA,NA,4/22/16,21:50:53
968,"@TurinAramaia I'm taking megabus back probably, but it's really hard fr con travel oof",FALSE,0,TurinAramaia,4/22/16 21:50,FALSE,NA,723630089863208000,583027417,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MoopPigeon,0,FALSE,FALSE,NA,NA,4/22/16,21:50:32
969,Waiting-for-my-@megabus #selfie. So excited to go visit my hometown #Montreal. https://t.co/6mMxrehwm4,FALSE,0,NA,4/22/16 21:49,FALSE,NA,723629777668681000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bhersc,0,FALSE,FALSE,NA,NA,4/22/16,21:49:18
970,I'm watching There Will Be Blood on a Megabus because I know how to party.,FALSE,2,NA,4/22/16 21:44,FALSE,NA,723628597135740000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hellooabby,0,FALSE,FALSE,NA,NA,4/22/16,21:44:36
971,@BabyBearDrums I can't decide if I hate myself enough to do the megabus,FALSE,1,BabyBearDrums,4/22/16 21:43,FALSE,7.23628E+17,723628345204834000,24547043,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",allisonlanza,0,FALSE,FALSE,NA,NA,4/22/16,21:43:36
972,Who's on the megabus in the morning? #Â£18 #return #mufc,FALSE,3,NA,4/22/16 21:40,FALSE,NA,723627527097462000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AdzMc6,0,FALSE,FALSE,NA,NA,4/22/16,21:40:21
973,I love all of the people on this megabus talking on the phone loudly  I love feeling a part of the intimate details of your life thank You,FALSE,5,NA,4/22/16 21:40,FALSE,NA,723627497380843000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",supmariss,0,FALSE,FALSE,NA,NA,4/22/16,21:40:14
974,@megabus on the 1:10pm bus from NYC 2 Boston. Just in Hartford. #unacceptable,FALSE,0,megabus,4/22/16 21:28,FALSE,NA,723624419378270000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SameSongTwice,0,FALSE,FALSE,NA,NA,4/22/16,21:28:00
975,a full megabus is my pet peeve,FALSE,0,NA,4/22/16 21:22,FALSE,NA,723622947966083000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",christinamango,0,FALSE,FALSE,NA,NA,4/22/16,21:22:09
976,I hate u megabus!!!!!,FALSE,0,NA,4/22/16 21:22,FALSE,NA,723622939229229000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ankieu_,0,FALSE,FALSE,NA,NA,4/22/16,21:22:07
977,. @SkylarAstin :'Earth day props to @megabus who is planting 10k &amp; celebrating 10 years of eco-friendly US travel. ' https://t.co/GbBjuKBMyq,FALSE,17,NA,4/22/16 21:16,FALSE,NA,723621601531564000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fanclubSkylar,12,FALSE,FALSE,NA,NA,4/22/16,21:16:48
978,Leave it to something as shitty as megabus to make a 3 hour drive last for 5 hours,FALSE,0,NA,4/22/16 21:07,FALSE,NA,723619240889204000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MRCHEESE777,0,FALSE,FALSE,NA,NA,4/22/16,21:07:25
979,@_corinnne_ @suitof_ARMA me on the megabus. not a joke. appreciate this precious cargo on mass transit https://t.co/0tXUTf0fae,FALSE,3,_corinnne_,4/22/16 21:05,FALSE,7.23618E+17,723618668526075000,606035973,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rosieeeex3333,1,FALSE,FALSE,NA,NA,4/22/16,21:05:09
980,i hate megabus,FALSE,2,NA,4/22/16 21:01,FALSE,NA,723617675495141000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BrianFosho,2,FALSE,FALSE,NA,NA,4/22/16,21:01:12
981,@davepest ive witnessed some of the sketchiest things on megabus,FALSE,0,davepest,4/22/16 21:00,FALSE,7.23588E+17,723617473828782000,21466559,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lvgllnbrgr,0,FALSE,FALSE,NA,NA,4/22/16,21:00:24
982,Spontaneous weekend trip to Chicago. Will megabus make me regret this? PROBABLY,FALSE,0,NA,4/22/16 20:50,FALSE,NA,723614957967908000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MollySimmonite,0,FALSE,FALSE,NA,NA,4/22/16,20:50:24
983,Portland -&gt; Boston -&gt; nyc #megabus,FALSE,2,NA,4/22/16 20:48,FALSE,NA,723614423303225000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Eduardo_1054,0,FALSE,FALSE,NA,NA,4/22/16,20:48:17
984,Thanks @SkylarAstin &amp; @arborday for helping us celebrate 10 years of eco-friendly travel! https://t.co/2E6y38OEaM https://t.co/8hZbxhRbZF,FALSE,30,NA,4/22/16 20:43,FALSE,NA,723613153247006000,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,2,FALSE,FALSE,NA,NA,4/22/16,20:43:14
985,@snogfairy omg no i did megabus once and it was so bad i vowed never to do it again;(,FALSE,0,snogfairy,4/22/16 20:42,FALSE,7.23612E+17,723613014084227000,37294848,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cranbaerryjuice,0,FALSE,FALSE,NA,NA,4/22/16,20:42:41
986,Someone for the love of god shoot the chavvy gob shites on this #megabus í _í¸_í _í¸_í _í¸_,FALSE,0,NA,4/22/16 20:32,FALSE,NA,723610428341891000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StuCollyerTQ,0,FALSE,FALSE,NA,NA,4/22/16,20:32:24
987,I'm very excited to be heading to my #almamater tomorrow for the @BristolUni #Theology Department 50 year anniversary - back on the megabus,FALSE,0,NA,4/22/16 20:27,FALSE,NA,723609146512289000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaddieJPIP,0,FALSE,FALSE,NA,NA,4/22/16,20:27:19
988,meanwhile; a foul odour is slowly filling the top deck of this megabus,FALSE,0,NA,4/22/16 20:21,FALSE,NA,723607749746143000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Heps33,0,FALSE,FALSE,NA,NA,4/22/16,20:21:46
989,"Siri, play â€œFinance Bro Talking Loudly on His Phone (On a Megabus)â€ù",FALSE,2,NA,4/22/16 20:16,FALSE,NA,723606460396130000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dangirmus,1,FALSE,FALSE,NA,NA,4/22/16,20:16:38
990,"@NickTulenko I learned never to depend on megabus if you're on any sort of schedule, flight etc",FALSE,0,NickTulenko,4/22/16 20:03,FALSE,7.23602E+17,723603041891438000,2728463951,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ATXvia412,0,FALSE,FALSE,NA,NA,4/22/16,20:03:03
991,"@ace7287 Hi, can you please follow and DM us with your reservation number.",FALSE,0,ace7287,4/22/16 19:59,FALSE,7.23602E+17,723602063607906000,256792737,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/22/16,19:59:10
992,Worst bus trip ever thanks to @megabus  no AC for 4 hours from #Boston to #NYC and traffic #FML,FALSE,0,NA,4/22/16 19:57,FALSE,NA,723601566381559000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ace7287,0,FALSE,FALSE,NA,NA,4/22/16,19:57:11
993,"@Ask_Permission Tonight, tonight @BoltBus @megabus @BurgerKing",FALSE,1,Ask_Permission,4/22/16 19:46,FALSE,7.23589E+17,723598864679317000,915121832,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",verylastone,0,FALSE,FALSE,NA,NA,4/22/16,19:46:27
994,@jackisnotabird @BookRiot got my megabus ticket! í _í¸„í _í_–,FALSE,3,jackisnotabird,4/22/16 19:44,FALSE,7.23555E+17,723598264684130000,14813074,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmandaFinlaw,0,FALSE,FALSE,NA,NA,4/22/16,19:44:04
995,@MegabusHelp @megabus we just now got on board!,FALSE,0,MegabusHelp,4/22/16 19:41,FALSE,7.23597E+17,723597503556378000,533270484,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MahsaNassizadeh,0,FALSE,FALSE,NA,NA,4/22/16,19:41:03
996,Riding @megabus is like riding @BoltBus or @GreyhoundBus only with less urine stench. And slow! #theonlywaytotravel,FALSE,0,NA,4/22/16 19:39,FALSE,NA,723597034733854000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CorwinNeuse,0,FALSE,FALSE,NA,NA,4/22/16,19:39:11
997,"@_carostran As a former frequent rider of Megabus, I am both surprised and not surprised whatsoever.",FALSE,1,_carostran,4/22/16 19:38,FALSE,7.23526E+17,723596971047428000,7.02799E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dalanmiller,0,FALSE,FALSE,NA,NA,4/22/16,19:38:56
998,.@megabus is only running 90 minutes behind schedule!,FALSE,0,NA,4/22/16 19:37,FALSE,NA,723596678310301000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CorwinNeuse,0,FALSE,FALSE,NA,NA,4/22/16,19:37:46
999,@BradleyEcrivain only time I've seen where I was born on anything was when that megabus exploded over here í _í¸‚,FALSE,1,BradleyEcrivain,4/22/16 19:35,FALSE,7.23596E+17,723596157532954000,312878296,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",unluckynumber11,0,FALSE,FALSE,NA,NA,4/22/16,19:35:42
1000,@thelondonblog @GWRHelp megabus it is from now onwards!,FALSE,0,thelondonblog,4/22/16 19:32,FALSE,7.23595E+17,723595339018698000,131996281,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GeorgiaShepp,0,FALSE,FALSE,NA,NA,4/22/16,19:32:27
1001,"""Ndani ya Mkuki""/Inside An Arrow: #RespectHyundaiElantra!
So this #Megabus people decide that I'm not... https://t.co/ygFeOeQsFM
#MegaBogus",FALSE,0,NA,4/22/16 19:30,FALSE,NA,723594873333518000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Africarising121,0,FALSE,FALSE,NA,NA,4/22/16,19:30:36
1002,Smh has anyone ever actually found a Megabus ticket for $1,FALSE,1,NA,4/22/16 19:29,FALSE,NA,723594711404056000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_spacedre,0,FALSE,FALSE,NA,NA,4/22/16,19:29:57
1003,@fyooE5 @CornwallTrainer I'm (where else?) on the M4 on a Megabus. The glamour of long distance eh?!,FALSE,1,fyooE5,4/22/16 19:26,FALSE,7.23594E+17,723593935013199000,553017988,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lukebbz,0,FALSE,FALSE,NA,NA,4/22/16,19:26:52
1004,2 donuts this morning. Just ate 3 cup cakes. Gonna be feeling nice for this megabus ride,FALSE,6,NA,4/22/16 19:26,FALSE,NA,723593797884514000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a11robertshaw,0,FALSE,FALSE,NA,NA,4/22/16,19:26:19
1005,"@opinionful That can be problematic! I remember sobbing to The Book Thief on a Megabus once, got lots of funny looks",FALSE,1,opinionful,4/22/16 19:25,FALSE,7.23594E+17,723593700899741000,3064435647,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",toomanysophies,0,FALSE,FALSE,NA,NA,4/22/16,19:25:56
1006,HUGE congratulations to @megabus on TEN WONDERFUL YEARS in the bus industry! Wow! Way to go https://t.co/s36U0t2GAz,FALSE,10,NA,4/22/16 19:20,FALSE,NA,723592245715308000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thequinnsanity,0,FALSE,FALSE,NA,NA,4/22/16,19:20:09
1007,"Really glad megabus sent me an email saying that my bus broke down, I had no idea that was why we were sitting at the rest stop for 2 hours",FALSE,7,NA,4/22/16 19:18,FALSE,NA,723591840830767000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",juliariordan10,2,FALSE,FALSE,NA,NA,4/22/16,19:18:33
1008,"""Ndani ya Mkuki""/Inside An Arrow: Respect Hyundai-Elantra!

So this Megabus people decide that I'm not... https://t.co/oWYvtLv4xx",FALSE,2,NA,4/22/16 19:17,FALSE,NA,723591583707348000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",NicholasGithuku,0,FALSE,FALSE,NA,NA,4/22/16,19:17:31
1009,There are few things I fear more than someone coming to sit next to me on the megabus,FALSE,1,NA,4/22/16 19:16,FALSE,NA,723591442850000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aaron_jackson33,0,FALSE,FALSE,NA,NA,4/22/16,19:16:58
1010,@mitchellwojcik I miss the 12 hour megabus live tweet .. I can feel how insanity would sink in after a while .,FALSE,1,mitchellwojcik,4/22/16 19:11,FALSE,7.2359E+17,723589960570408000,16531600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",davepest,0,FALSE,FALSE,NA,NA,4/22/16,19:11:04
1011,Some West Side Story shit about to go down between the @boltbus and the @megabus at this @BurgerKing.,FALSE,2,NA,4/22/16 19:09,FALSE,NA,723589446814339000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ask_Permission,0,FALSE,FALSE,NA,NA,4/22/16,19:09:02
1012,rlly dont appreciate the bus driver takin his break at the top of digbeth when ive got a megabus to get in 13 mins,FALSE,0,NA,4/22/16 19:07,FALSE,NA,723589111651639000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",smackdemarco,0,FALSE,FALSE,NA,NA,4/22/16,19:07:42
1013,"I make silly self-depreciating tweets when I'm bored on Megabus ( currently on) or drunk. Or if ur @mitchellwojcik , both at the same time.",FALSE,13,NA,4/22/16 19:03,FALSE,NA,723588160786182000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",davepest,1,FALSE,FALSE,NA,NA,4/22/16,19:03:55
1014,"@Crowaii are you trying to buy tickets? bc you'd have to get the megabus that goes from sac to SF, theres no direct oakland line ):",FALSE,0,Crowaii,4/22/16 19:00,FALSE,7.23586E+17,723587210444840000,1859966953,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KomunHorangi,0,FALSE,FALSE,NA,NA,4/22/16,19:00:09
1015,Everytime I take the bus I vow that'll be the last time I take the bus. This is the last time. #megabus https://t.co/LPrTsttZtP,FALSE,0,NA,4/22/16 18:59,FALSE,NA,723586924833849000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CorwinNeuse,0,FALSE,FALSE,NA,NA,4/22/16,18:59:01
1016,@KomunHorangi hey how did u get from sac to oakland? me and mitsu cant figure out how to do it on megabus,FALSE,0,KomunHorangi,4/22/16 18:57,FALSE,NA,723586420644843000,3008834227,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Crowaii,0,FALSE,FALSE,NA,NA,4/22/16,18:57:00
1017,"Riding in the front seat on the top of the Megabus double decker, so if this bus goes down, I am definitely going first.",FALSE,3,NA,4/22/16 18:54,FALSE,NA,723585865646268000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BenGoodman,0,FALSE,FALSE,NA,NA,4/22/16,18:54:48
1018,A plug that actually works on the megabus. Are pigs flying!?!?,FALSE,1,NA,4/22/16 18:51,FALSE,NA,723584999455350000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sophfordyce,0,FALSE,FALSE,NA,NA,4/22/16,18:51:22
1019,@megabus so is there a trick to the wifi? Got on but nothing will load so I maybes well not be using it at all?,FALSE,0,megabus,4/22/16 18:46,FALSE,NA,723583654358740000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",goth_dad_666,0,FALSE,FALSE,NA,NA,4/22/16,18:46:01
1020,#Twilight #Thames from the #Megabus on our way home. https://t.co/fslOSYdt26,FALSE,0,NA,4/22/16 18:43,FALSE,NA,723582911572795000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Mwmyn,0,FALSE,FALSE,NA,NA,4/22/16,18:43:04
1021,Sick one already pretty much ganna miss my train and they decide to give everyone a 10 minute smoking stop YEA GOOD ONE MEGABUS fuck off,FALSE,0,NA,4/22/16 18:21,FALSE,NA,723577579807080000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PingueAlex,0,FALSE,FALSE,NA,NA,4/22/16,18:21:53
1022,I had an open mind about the Megabus today. But nope. I've stood in piss and am still in England when I should be in Cardiff #done,FALSE,0,NA,4/22/16 18:14,FALSE,NA,723575596022902000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lmhalton,0,FALSE,FALSE,NA,NA,4/22/16,18:14:00
1023,Celebrating #earthday by blowing my brains out on a MegaBus in New York traffic í _í_ƒí _í_±í _í_´í _í__í _í_ƒí _í__,FALSE,3,NA,4/22/16 18:10,FALSE,NA,723574658394628000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",claresS0cute,0,FALSE,FALSE,NA,NA,4/22/16,18:10:16
1024,@ThatChris1209 I quite enjoyed taking the megabus from London to Cardiff. #Weirdo It was the getting lost in Cardiff thereafter that sucked.,FALSE,0,ThatChris1209,4/22/16 18:00,FALSE,7.23572E+17,723572313472552000,15397476,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CricketVixen,0,FALSE,FALSE,NA,NA,4/22/16,18:00:57
1025,@surbZ_MX megabus line happened i got there around 18:00 and i dont have your number mfaan eix and i really need the disc,FALSE,0,surbZ_MX,4/22/16 18:00,FALSE,7.23569E+17,723572162620211000,482824458,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sizwe_sizzles,0,FALSE,FALSE,NA,NA,4/22/16,18:00:21
1026,@ThatChris1209 @SharlandNM Have you traveled on the sleeper Megabus? That's an experience and a half.,FALSE,0,ThatChris1209,4/22/16 17:59,FALSE,7.23572E+17,723572052859445000,15397476,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",PaulFrame85,0,FALSE,FALSE,NA,NA,4/22/16,17:59:55
1027,@ThatChris1209 once at 4am in MCR my megabus was late so an actual bus turned up to take me to London. Worst journey ever.,FALSE,0,ThatChris1209,4/22/16 17:59,FALSE,7.23572E+17,723572010194997000,15397476,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nmhrbrtsn,0,FALSE,FALSE,NA,NA,4/22/16,17:59:45
1028,@ThatChris1209 Clinging on to the outside of a Megabus,FALSE,0,ThatChris1209,4/22/16 17:58,FALSE,7.23572E+17,723571791768203000,15397476,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SharlandNM,0,FALSE,FALSE,NA,NA,4/22/16,17:58:53
