,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,date,time
1154,Not sure everyone else on the megabus is enjoying marilyn manson oops didnt realise how loud my headphones were,FALSE,0,NA,4/23/16 18:35,FALSE,NA,723943516561350000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pinkspyderuk,0,FALSE,FALSE,NA,NA,4/23/16,18:35:59
1155,I'm moving back to Toronto today. Via Megabus. í _í¸©,FALSE,4,NA,4/23/16 18:35,FALSE,NA,723943324231581000,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",clemoberst,0,FALSE,FALSE,NA,NA,4/23/16,18:35:13
1156,We miss the #megabus to #cardiff 17:30 #ticket #notrefundable but #megabus #incharge #managerâ€_ https://t.co/dhUryb0Lko,FALSE,0,NA,4/23/16 18:25,FALSE,NA,723940834471718000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",tenzinsamdrup,0,FALSE,FALSE,NA,NA,4/23/16,18:25:19
1157,Megabus from Aberdeen to London is cheaper than going from Aberdeen to Glasgow. Fuck logic.,FALSE,3,NA,4/23/16 18:22,FALSE,NA,723940243280400000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lisuuuh,0,FALSE,FALSE,NA,NA,4/23/16,18:22:58
1158,#livetweeting my attempts to be on time for this @megabus,FALSE,1,NA,4/23/16 18:22,FALSE,NA,723940141056856000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanaOsburn,0,FALSE,FALSE,NA,NA,4/23/16,18:22:34
1159,@megabus why are your buses constantly falling apart?  https://t.co/FBRkJrE8lA,FALSE,0,megabus,4/23/16 18:17,FALSE,NA,723938929787838000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Be_Dapper,0,FALSE,FALSE,NA,NA,4/23/16,18:17:45
1160,On a @megabus with people who HAVE NOT WASHED. I want one of those scented hankies dandies used to have to block the smell from open sewers.,FALSE,0,NA,4/23/16 18:13,FALSE,NA,723937889885794000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StJohnKarp,0,FALSE,FALSE,NA,NA,4/23/16,18:13:37
1161,had an amazing time in london with my bestie on megabus now im really glad that no matter what we will  always be besties @scottgale20 í _í_—,FALSE,2,NA,4/23/16 18:08,FALSE,NA,723936676100333000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",musicalchants,0,FALSE,FALSE,NA,NA,4/23/16,18:08:48
1162,Roma Bus Stop23/04/2016 https://t.co/nnxw5ZRYb2 will pick up/drop off from the Piazzale Nord outside the bus terminal Tiburtina.,FALSE,0,NA,4/23/16 18:05,FALSE,NA,723935957662220000,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabusit,0,FALSE,FALSE,NA,NA,4/23/16,18:05:57
1163,My new mega bus buddy! #hippy #busfriends #megabus #lovelife #makethemostofit #lifeisshortâ€_ https://t.co/NSBRvCZ0XI,FALSE,1,NA,4/23/16 17:56,FALSE,NA,723933703957843000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",SammyLouTaylor,0,FALSE,FALSE,NA,NA,4/23/16,17:56:59
1164,"@cantstandmen0w @_Maiorca I'm getting megabus myself, saves a fortune",FALSE,0,cantstandmen0w,4/23/16 17:51,FALSE,7.23932E+17,723932216212987000,2217499061,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Josh_UTBoro,0,FALSE,FALSE,NA,NA,4/23/16,17:51:05
1165,@mikewooller @monki_dj MegaMike over MegaBus anyday pal,FALSE,0,mikewooller,4/23/16 17:46,FALSE,7.23919E+17,723931087517429000,81125288,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HarryParslow,0,FALSE,FALSE,NA,NA,4/23/16,17:46:35
1166,Shawols going to see #SHINeeinChicago~ Is anyone taking the megabus from New York that Friday?,FALSE,0,NA,4/23/16 17:46,FALSE,NA,723930939345264000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheDiscoWing,0,FALSE,FALSE,NA,NA,4/23/16,17:46:00
1167,Three Hour Masturbation On Megabus Lands Man In Jail https://t.co/PmD3Z4Of3t https://t.co/WDiuds04FC,FALSE,0,NA,4/23/16 17:39,FALSE,NA,723929417869713000,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",drboycewatkins1,0,FALSE,FALSE,NA,NA,4/23/16,17:39:57
1168,The outlets on #megabus need a UX redesign :o https://t.co/XwYvvLMWA2,FALSE,1,NA,4/23/16 17:34,FALSE,NA,723928158119055000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hellosunschein,0,FALSE,FALSE,NA,NA,4/23/16,17:34:57
1169,i aint never taking a megabus,FALSE,0,NA,4/23/16 17:27,FALSE,NA,723926368896081000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",faketitojohnsON,0,FALSE,FALSE,NA,NA,4/23/16,17:27:50
1170,On the megabus headed to KrakenCon w/ @Crowaii...,FALSE,1,NA,4/23/16 17:17,FALSE,NA,723923665172221000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MitsukiZi,0,FALSE,FALSE,NA,NA,4/23/16,17:17:06
1171,Off in a megabus journey to Edinburgh again. Need an hour's sleep to wake me up after being white at golf today.,FALSE,0,NA,4/23/16 16:51,FALSE,NA,723917334591770000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",obiecomedian,0,FALSE,FALSE,NA,NA,4/23/16,16:51:56
1172,ok megabus tickets have been purchased i no longer have to worry about that,FALSE,2,NA,4/23/16 16:51,FALSE,NA,723917295253225000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",taejjong,0,FALSE,FALSE,NA,NA,4/23/16,16:51:47
1173,I can honestly run the megabus better by myself,FALSE,1,NA,4/23/16 16:46,FALSE,NA,723916085184081000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",madam_haha,0,FALSE,FALSE,NA,NA,4/23/16,16:46:59
1174,@adam_stardust @redpandax when is your next day off? I will take the megabus for youuuuu,FALSE,0,adam_stardust,4/23/16 16:38,FALSE,7.23738E+17,723914021741707000,313670239,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",braveasanoun_,0,FALSE,FALSE,NA,NA,4/23/16,16:38:47
1175,We took a @lyft to the greyhoundoriginal after we had missed out megabus the day before.  Thisâ€_ https://t.co/iT57kmbeXi,FALSE,0,NA,4/23/16 16:30,FALSE,NA,723912043930091000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",mexiricanjd69,0,FALSE,FALSE,NA,NA,4/23/16,16:30:55
1176,We took a @lyft to the greyhoundoriginal after we had missed out megabus the day before.  Thisâ€_ https://t.co/mE9XjrYTq7,FALSE,0,NA,4/23/16 16:29,FALSE,NA,723911789184835000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",mexiricanjd69,0,FALSE,FALSE,-87.6844,41.8369,4/23/16,16:29:54
1177,"When da bunny was driving me to the megabus for my vacation to see justinbieber in Louisville,â€_ https://t.co/GavOh645Pa",FALSE,0,NA,4/23/16 16:24,FALSE,NA,723910424723230000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",mexiricanjd69,0,FALSE,FALSE,-87.6844,41.8369,4/23/16,16:24:29
1178,@HeyJew Hello. Please follow and DM us with your reservation number.,FALSE,0,HeyJew,4/23/16 16:19,FALSE,7.23899E+17,723909258107035000,1056970746,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/23/16,16:19:51
1179,after a grotesque shift I'm finally on my way to ITALY í _í¸_  first gotta get through a megabus to London though,FALSE,0,NA,4/23/16 16:13,FALSE,NA,723907680079876000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lillyybird,0,FALSE,FALSE,NA,NA,4/23/16,16:13:35
1180,Stop in Rome on 23/04/2016 https://t.co/nnxw5ZRYb2 will pick up/drop off from the Piazzale Nord outside the bus terminal Tiburtina.,FALSE,0,NA,4/23/16 15:52,FALSE,NA,723902470053830000,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabusit,0,FALSE,FALSE,NA,NA,4/23/16,15:52:52
1181,@megabus your roof is leaking dripping rain drops on me and the guys up front could care less. How about a refund?,FALSE,1,megabus,4/23/16 15:40,FALSE,NA,723899252808753000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HeyJew,1,FALSE,FALSE,NA,NA,4/23/16,15:40:05
1182,I'm at Megabus Amsterdam &gt; Brussel https://t.co/6pIiXVk27e,FALSE,0,NA,4/23/16 15:36,FALSE,NA,723898318590480000,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",nicolasdemorais,0,FALSE,FALSE,4.987838,52.167404,4/23/16,15:36:23
1183,Just ordered wagamama on the megabus so it gets to my flat the same time as I do. I love the future https://t.co/6z2zAX86Td,FALSE,1,NA,4/23/16 15:35,FALSE,NA,723898044241055000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gjessicaF,0,FALSE,FALSE,NA,NA,4/23/16,15:35:17
1184,Shout out to @SkylarAstin for teaming with @megabus for their #Megabusturns10 ...now if we could only get @GroundFloorTBS back on TV.,FALSE,0,NA,4/23/16 15:27,FALSE,NA,723896033621614000,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",Smooches415,0,FALSE,FALSE,NA,NA,4/23/16,15:27:18
1185,Man Arrested for Masturbating on a Megabus for Three Hours Straight https://t.co/lOSfSzvSjK,FALSE,0,NA,4/23/16 15:19,FALSE,NA,723894193400221000,NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",N_O_Reason,0,FALSE,FALSE,NA,NA,4/23/16,15:19:59
1186,really treating myself and letting myself splurge on the upper deck front window seats on megabus,FALSE,4,NA,4/23/16 15:08,FALSE,NA,723891192514154000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",carlygee,0,FALSE,FALSE,NA,NA,4/23/16,15:08:04
1187,Another tire situation on a Megabus.  https://t.co/nG9tK0AGPw,FALSE,0,NA,4/23/16 15:05,FALSE,NA,723890423392014000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",monicadrake,0,FALSE,FALSE,NA,NA,4/23/16,15:05:00
1188,Yeah fuck megabus,FALSE,0,NA,4/23/16 15:02,FALSE,NA,723889890031742000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",robkitching,0,FALSE,FALSE,NA,NA,4/23/16,15:02:53
1189,Love it when the bus driver is nice on the megabus it definitely helps with the hangover,FALSE,0,NA,4/23/16 14:56,FALSE,NA,723888269554008000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LucyMayHook1,0,FALSE,FALSE,NA,NA,4/23/16,14:56:27
1190,@jon425 Hello. Please follow and DM us with your reservation number.,FALSE,1,jon425,4/23/16 14:48,FALSE,7.23876E+17,723886344397828000,16965299,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/23/16,14:48:48
1191,@JoFusco1 tried the megabus was like 6 quid cheaper!,FALSE,1,JoFusco1,4/23/16 14:38,FALSE,7.23884E+17,723883799248023000,818091589,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sashawilding_,0,FALSE,FALSE,NA,NA,4/23/16,14:38:41
1192,Every time I ride Megabus it rains. Hay í _í¸‘,FALSE,0,NA,4/23/16 14:36,FALSE,NA,723883363334021000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pikdig,0,FALSE,FALSE,NA,NA,4/23/16,14:36:57
1193,@megabus why is it a nightmare EVERY. SINGLE. TRIP.,FALSE,0,megabus,4/23/16 14:36,FALSE,NA,723883148828770000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AW_OwnsGuitarr,0,FALSE,FALSE,NA,NA,4/23/16,14:36:06
1194,@megabus you should be ashamed of how your staff treats customers. Absolutely horrid. Even when you buy 2 seats. Never again.,FALSE,0,megabus,4/23/16 14:35,FALSE,NA,723883046076739000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AW_OwnsGuitarr,0,FALSE,FALSE,NA,NA,4/23/16,14:35:41
1195,@megabus we have literally no wifi on this bus what other promises do u not keep,FALSE,1,megabus,4/23/16 14:28,FALSE,NA,723881138838708000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bread_cruz,0,FALSE,FALSE,NA,NA,4/23/16,14:28:07
1196,Getting ready to hop on that #megabus for some @ringofhonor #wrestling 2nite. Come see the #bestwrestlingontheplanet,FALSE,3,NA,4/23/16 14:25,FALSE,NA,723880409063260000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gregster777,0,FALSE,FALSE,NA,NA,4/23/16,14:25:13
1197,@kimlikesmaps and I have taken it upon ourselves to be the most irritating people on the megabus (and that's not easy)'What is it?' 'Sushi?',FALSE,0,kimlikesmaps,4/23/16 14:21,FALSE,NA,723879413075591000,333031488,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eleanorday,0,FALSE,FALSE,NA,NA,4/23/16,14:21:15
1198,"Final Destination (A Megabus Special)
#EnglishStereotypeAMovie",FALSE,4,NA,4/23/16 14:11,FALSE,NA,723876886112247000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheCaraSutra,1,FALSE,FALSE,NA,NA,4/23/16,14:11:13
1199,The Megabus in question was gliding along I-95 when there was a sudden drag on the back wheel. The driver maneuvered off the interstate.,FALSE,0,NA,4/23/16 14:09,FALSE,NA,723876337975439000,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",jon425,0,FALSE,FALSE,NA,NA,4/23/16,14:09:02
1200,Being early has its pluses. Taking a 5am Megabus from NYC to DC and getting a blown out tire isn't one of them. https://t.co/0mO8Y40TVK,FALSE,34,NA,4/23/16 14:05,FALSE,NA,723875506639241000,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",jon425,15,FALSE,FALSE,NA,NA,4/23/16,14:05:44
1201,@thraenthraen @PalePlaid @saramrts @keeshkid @WhimsicalNerd @TrudyBecker @HildeKuyper1 @LiviDol Cool! I'll be on a megabus so I'm in!,FALSE,1,thraenthraen,4/23/16 13:46,FALSE,7.23842E+17,723870726084800000,1948613304,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmandaFinlaw,0,FALSE,FALSE,NA,NA,4/23/16,13:46:44
1202,"@megabus Had an issue with my reservation, sent a DM with details and it was looked into promptly, great customer service, thank you!",FALSE,1,megabus,4/23/16 13:46,FALSE,NA,723870690542276000,30965315,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",harshad200,0,FALSE,FALSE,NA,NA,4/23/16,13:46:36
1203,Come back home - 18 hours #megabus,FALSE,0,NA,4/23/16 13:44,FALSE,NA,723870169941049000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GuillemotQ,1,FALSE,FALSE,NA,NA,4/23/16,13:44:32
1204,"if you ever need further proof that humankind isn't okay, take a @megabus",FALSE,3,NA,4/23/16 13:44,FALSE,NA,723870080132624000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dylanballiett,0,FALSE,FALSE,NA,NA,4/23/16,13:44:10
1205,@dylanballiett @megabus This is so good.,FALSE,1,dylanballiett,4/23/16 13:42,FALSE,7.23869E+17,723869737726435000,816686467,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",futurecanon,0,FALSE,FALSE,NA,NA,4/23/16,13:42:48
1206,.@megabus every time https://t.co/3uNZ5rWPYf,FALSE,55,NA,4/23/16 13:40,FALSE,NA,723869232459599000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dylanballiett,21,FALSE,FALSE,NA,NA,4/23/16,13:40:48
1207,"@megabus Just sent a DM with reservation number, hope you look into my request soon!",FALSE,0,megabus,4/23/16 13:27,FALSE,7.23861E+17,723865991218864000,30965315,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",harshad200,0,FALSE,FALSE,NA,NA,4/23/16,13:27:55
1208,On this Megabus and all I want is for the rain to not be happening. Gloomy as fuck.,FALSE,0,NA,4/23/16 13:20,FALSE,NA,723864058085138000,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",DivaBleu,0,FALSE,FALSE,NA,NA,4/23/16,13:20:14
1209,"@dylanballiett Sick, never realized Megabus was Illuminati but it figures.",FALSE,1,dylanballiett,4/23/16 13:20,FALSE,7.23862E+17,723864035121348000,816686467,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",futurecanon,0,FALSE,FALSE,NA,NA,4/23/16,13:20:09
1210,I âù_ï¸è #traveling #alone í _íºŒ and I love the fact that #megabus has free #wifi í _í¸Å,FALSE,0,NA,4/23/16 13:11,FALSE,NA,723861770805370000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",myr_fernandez94,0,FALSE,FALSE,NA,NA,4/23/16,13:11:09
1211,@harshad200 Please follow and DM us with your reservation number so we can assist.,FALSE,0,harshad200,4/23/16 13:09,FALSE,7.23858E+17,723861247750492000,140673215,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/23/16,13:09:04
1212,"@megabus The 8:35am bus 4m NY-PVD is not a double decker bus, I want refund for 7$ which I paid extra for a special seat.(seat # 1)",FALSE,1,megabus,4/23/16 12:55,FALSE,NA,723857866889781000,30965315,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",harshad200,1,FALSE,FALSE,NA,NA,4/23/16,12:55:38
1213,@juiceDoom @GreyhoundBus @GHoundBusHelp @megabus Megabus &gt;&gt;&gt; Greyhound. Unfortunately I couldn't find another bus that serves Bridgeport,FALSE,4,juiceDoom,4/23/16 12:41,FALSE,7.23854E+17,723854184873902000,375117753,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SPY_Nintendude,0,FALSE,FALSE,NA,NA,4/23/16,12:41:00
1214,@CoreyDufferz @ScotRail @megabus they can ram it robbing bastards,FALSE,0,CoreyDufferz,4/23/16 12:40,FALSE,7.23854E+17,723854070667161000,431491253,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TizerTillman,0,FALSE,FALSE,NA,NA,4/23/16,12:40:33
1215,@SPY_Nintendude @GreyhoundBus @GHoundBusHelp lol I'm en route to Toronto via @megabus and there's no problem here ;),FALSE,1,SPY_Nintendude,4/23/16 12:39,FALSE,7.23854E+17,723853830090317000,2470139160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",juiceDoom,0,FALSE,FALSE,NA,NA,4/23/16,12:39:36
1216,Been sitting at the Delaware House for 30 min waiting for a new bus driver. thanks @megabus,FALSE,1,NA,4/23/16 12:30,FALSE,NA,723851503014957000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cranky_pants22,0,FALSE,FALSE,NA,NA,4/23/16,12:30:21
1217,@albanoben love me some megabus,FALSE,1,albanoben,4/23/16 12:19,FALSE,7.23848E+17,723848893235126000,2790681711,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LydAlbano,0,FALSE,FALSE,NA,NA,4/23/16,12:19:59
1218,"It's amazing how often I experience @megabus breakdowns btw #NYC &amp; #DC. Death, taxes, #megabus failure. Count on it. https://t.co/ARYcPulViT",FALSE,1,NA,4/23/16 12:05,FALSE,NA,723845234396934000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaximumW,0,FALSE,FALSE,NA,NA,4/23/16,12:05:26
1219,#megabus inspecting their buses before use: https://t.co/yiE36SYdR8,FALSE,0,NA,4/23/16 12:01,FALSE,NA,723844343136681000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaximumW,0,FALSE,FALSE,NA,NA,4/23/16,12:01:54
1220,@sleeprules I assume you're refering to my poem and not the pink suits/ megabus story. Either way thats probably too nice a compliment &lt;\3,FALSE,0,sleeprules,4/23/16 11:42,FALSE,7.23839E+17,723839477945360000,2910789160,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",calmandreposed,0,FALSE,FALSE,NA,NA,4/23/16,11:42:34
1221,"@nershly @VideoBrains I'd consider? As long as I didn't have to take a Megabus again D: and I'm like, still an inexperienced industry baby",FALSE,0,nershly,4/23/16 11:41,FALSE,7.23839E+17,723839096888668000,200193270,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ScarletCatalie,0,FALSE,FALSE,NA,NA,4/23/16,11:41:03
1222,"Fucking megabus w/ no headphones, sick as fuck",FALSE,0,NA,4/23/16 11:39,FALSE,NA,723838608583581000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Plazz4,0,FALSE,FALSE,NA,NA,4/23/16,11:39:07
1223,John didn't make us almost miss the megabus this year wow,FALSE,0,NA,4/23/16 11:34,FALSE,NA,723837368407625000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",McQuay123,0,FALSE,FALSE,NA,NA,4/23/16,11:34:11
1224,@jessicaaseaman always use megabus me,FALSE,0,jessicaaseaman,4/23/16 11:20,FALSE,7.23834E+17,723834038021197000,122956202,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rach_ARRGHH,0,FALSE,FALSE,NA,NA,4/23/16,11:20:57
1225,@calmandreposed megabus are very good value,FALSE,1,calmandreposed,4/23/16 11:15,FALSE,7.2383E+17,723832569826029000,27339975,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sleeprules,0,FALSE,FALSE,NA,NA,4/23/16,11:15:07
1226,"On this megabus w my fam out to Boston weekend trip.. She's telling me to come to the front and I'm like the back is where it's at, there's",FALSE,0,NA,4/23/16 11:13,FALSE,NA,723832089406246000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",almondjjoy,0,FALSE,FALSE,NA,NA,4/23/16,11:13:12
1227,"Awful service.
https://t.co/E7FJoLI9Wz https://t.co/SvkJUjEnVD",FALSE,1,NA,4/23/16 11:06,FALSE,NA,723830447625646000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",exam_season,0,FALSE,FALSE,NA,NA,4/23/16,11:06:41
1228,"@calmandreposed the suit is very shimmery and nice so I assume it's cos of that. Together the 3 of us escape into the sunset, on a Megabus.",FALSE,2,calmandreposed,4/23/16 11:05,FALSE,7.2383E+17,723830107622789000,27339975,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",calmandreposed,0,FALSE,FALSE,NA,NA,4/23/16,11:05:20
1229,On a MEGABUS and haven't seen a single one of these yet! we've got Sunderland and Middlesbrough yet tho... https://t.co/NejvIZ2O6Z,FALSE,6,NA,4/23/16 11:03,FALSE,NA,723829685289902000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paddyrat,0,FALSE,FALSE,NA,NA,4/23/16,11:03:39
1230,@Dante_Banks ...let's see how pleased she is when I put her in a box and stick her on a Megabus to Exeter.,FALSE,2,Dante_Banks,4/23/16 11:03,FALSE,7.23829E+17,723829558571573000,19826938,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dante_Banks,0,FALSE,FALSE,NA,NA,4/23/16,11:03:09
1231,"On a megabus and just heard @CynthiaEriVo, @IAMJHUD and the cast of @BwayColorPurple tribute to Prince and I CANNOT sit still! Insane! #wow",FALSE,2,NA,4/23/16 10:46,FALSE,NA,723825432068538000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LMcGee4,0,FALSE,FALSE,NA,NA,4/23/16,10:46:45
1232,Trying to escape the smell of onion on the megabus with @kimlikesmaps,FALSE,1,NA,4/23/16 10:43,FALSE,NA,723824627051577000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eleanorday,0,FALSE,FALSE,NA,NA,4/23/16,10:43:33
1233,Hovering over a toilet blocked with vom coz u desperate for a piss #megabus #tooktheleap #theleapbeingmycleanliness,FALSE,0,NA,4/23/16 10:38,FALSE,NA,723823411051548000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Georgia_Pip,0,FALSE,FALSE,NA,NA,4/23/16,10:38:43
1234,The fact that train tickets are over a 100 to London most times and the megabus is Â£6 pffft save ur p and have patience í _í¸‚,FALSE,0,NA,4/23/16 10:35,FALSE,NA,723822494189256000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ZaneshaEdwards,0,FALSE,FALSE,NA,NA,4/23/16,10:35:05
1235,Top tip for anyone else who sleeps in for their 6am megabus to London - last min trains from Sunderland are half the price of Newc ones,FALSE,2,NA,4/23/16 10:21,FALSE,NA,723819096056406000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lilymorwenna,0,FALSE,FALSE,NA,NA,4/23/16,10:21:35
1236,"@marshy315 In general, megabus journeys will become open for sale a minimum of 45 days in advance of your travel date.",FALSE,0,marshy315,4/23/16 10:19,FALSE,7.23803E+17,723818544299958000,1002326084,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/23/16,10:19:23
1237,"I highly recommend getting drunk and riding second floor, front seats of a megabus.",FALSE,0,NA,4/23/16 10:04,FALSE,NA,723814839655796000,NA,"<a href=""http://www.fuckyou.com"" rel=""nofollow"">wing king</a>",frankyyybabyyy,0,FALSE,FALSE,NA,NA,4/23/16,10:04:40
1238,Megabus drivers must have a right laugh cranking up the heating when it's hot outside &amp; air con when it's freezing #pureevil,FALSE,1,NA,4/23/16 9:53,FALSE,NA,723812063747936000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gabriellaeats,0,FALSE,FALSE,NA,NA,4/23/16,9:53:38
